location,age,sex,measure,metric,pathogen,antibiotic_class,counterfactual,infectious_syndrome,year,val,upper,lower
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Associated,All infectious syndromes,2015,0.192416274,0.282148678,0.10268387
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,2015,0.247466702,0.290239364,0.20469404
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,2015,0.274106661,0.330875397,0.217337924
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Associated,All infectious syndromes,2015,0.013607876,0.017837903,0.009377848
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1990,0.081356765,0.109056149,0.053657382
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1990,0.002160768,0.003291726,0.00102981
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1990,0.009450691,0.012029389,0.006871993
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1990,0.015972437,0.028027724,0.00391715
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1990,0.021790998,0.027841667,0.01574033
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1990,0.035982919,0.051547933,0.020417904
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1990,0.002469445,0.003103919,0.001834971
Global,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,2020,2107.187783,2562.809114,1651.566451
Global,5 to 9,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,2020,58.98170816,83.48281361,34.48060271
Global,5 to 9,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,2020,156.2467738,215.2309598,97.26258777
Global,5 to 9,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,All infectious syndromes,2020,934.374876,1317.470696,551.2790557
Global,5 to 9,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,2020,1286.061363,1502.56328,1069.559446
Global,5 to 9,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,2020,1401.749917,1708.98805,1094.511785
Global,5 to 9,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Associated,All infectious syndromes,2020,79.52528308,106.6250383,52.42552787
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1993,0.078210754,0.105275734,0.051145773
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1993,0.002109675,0.003196249,0.001023101
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1993,0.008332223,0.010840742,0.005823704
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1993,0.016253988,0.027569208,0.004938768
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1993,0.021120709,0.027187693,0.015053725
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1993,0.034571965,0.050430857,0.018713073
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1993,0.0024656,0.003148127,0.001783073
Global,10 to 14,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1990,435.8140615,584.194847,287.433276
Global,10 to 14,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1990,11.57485787,17.63320446,5.516511276
Global,10 to 14,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1990,50.62571078,64.43934899,36.81207256
Global,10 to 14,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1990,85.56156949,150.1396491,20.98348989
Global,10 to 14,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1990,116.7305934,149.1429734,84.31821338
Global,10 to 14,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1990,192.7542458,276.1333261,109.3751655
Global,10 to 14,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1990,13.22838779,16.62715473,9.829620842
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1991,0.080138419,0.107699416,0.052577422
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1991,0.002146831,0.003244518,0.001049144
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1991,0.009187746,0.011645432,0.006730061
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1991,0.015994736,0.027737255,0.004252218
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1991,0.021516509,0.027553283,0.015479734
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1991,0.035988726,0.051629352,0.020348101
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1991,0.002457475,0.003096281,0.001818668
Global,10 to 14,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1993,436.8339348,588.0011498,285.6667197
Global,10 to 14,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1993,11.78325903,17.85215017,5.714367896
Global,10 to 14,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1993,46.53833044,60.54927048,32.52739039
Global,10 to 14,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1993,90.78411064,153.9835032,27.58471808
Global,10 to 14,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1993,117.966419,151.8526088,84.08022912
Global,10 to 14,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1993,193.0963063,281.6736671,104.5189456
Global,10 to 14,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1993,13.77122417,17.5833701,9.959078229
Global,10 to 14,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1994,550.5169501,744.5454338,356.4884664
Global,10 to 14,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1994,12.2126899,18.24848296,6.17689683
Global,10 to 14,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1994,49.79058315,64.4760145,35.10515181
Global,10 to 14,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1994,92.28709036,154.1308549,30.44332578
Global,10 to 14,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1994,128.9127914,164.6839596,93.14162322
Global,10 to 14,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1994,199.644819,284.6282921,114.6613459
Global,10 to 14,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1994,15.75247254,20.23815272,11.26679236
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1993,0.12390188,0.165510265,0.082293495
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1993,0.003189455,0.004848417,0.001530494
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1993,0.01193294,0.0152689,0.008596979
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1993,0.029884701,0.051035244,0.008734157
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1993,0.038276948,0.049458321,0.027095575
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1993,0.056435476,0.081113344,0.031757608
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1993,0.003242659,0.004083346,0.002401973
Global,10 to 14,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1992,433.9998622,573.874567,294.1251573
Global,10 to 14,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1992,11.62907038,17.36324595,5.894894814
Global,10 to 14,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1992,48.20404498,60.7534286,35.65466137
Global,10 to 14,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1992,88.19445269,151.2674844,25.12142096
Global,10 to 14,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1992,117.530129,149.2370854,85.82317272
Global,10 to 14,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1992,194.2530224,274.3150772,114.1909676
Global,10 to 14,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1992,13.34506925,16.66004705,10.03009144
Global,10 to 14,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1997,438.0290162,575.7576043,300.3004281
Global,10 to 14,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1997,12.22914086,18.20179951,6.256482201
Global,10 to 14,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1997,40.03770728,51.71972039,28.35569416
Global,10 to 14,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1997,100.3368523,163.5084839,37.16522064
Global,10 to 14,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1997,118.7099833,151.0470773,86.37288937
Global,10 to 14,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1997,199.5776558,282.174334,116.9809776
Global,10 to 14,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1997,14.64103606,18.38014775,10.90192437
Global,10 to 14,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1991,434.3800588,583.770922,284.9891957
Global,10 to 14,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1991,11.63662303,17.58649398,5.686752082
Global,10 to 14,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1991,49.80100484,63.12257601,36.47943367
Global,10 to 14,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1991,86.697425,150.3462435,23.04860656
Global,10 to 14,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1991,116.6274853,149.3490481,83.90592258
Global,10 to 14,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1991,195.0722926,279.8503068,110.2942784
Global,10 to 14,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1991,13.32042822,16.78299759,9.85785884
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1995,0.079079621,0.103085783,0.055073458
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1995,0.00209411,0.003040869,0.00114735
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1995,0.007625428,0.009616603,0.005634253
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1995,0.016737487,0.027631416,0.005843559
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1995,0.020961381,0.0265712,0.015351562
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1995,0.034382797,0.048221499,0.020544095
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1995,0.002438883,0.003031599,0.001846168
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1994,0.166551011,0.231290875,0.101811147
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1994,0.003280768,0.004891599,0.001669937
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1994,0.012928832,0.016815891,0.009041773
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1994,0.029837254,0.049804488,0.009870021
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1994,0.041837454,0.054006452,0.029668457
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1994,0.057900642,0.082984798,0.032816487
Global,5 to 9,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1994,0.003842786,0.005002446,0.002683125
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1994,0.096866323,0.131006645,0.062726002
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1994,0.002148886,0.003210916,0.001086857
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1994,0.008760912,0.01134489,0.006176934
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1994,0.016238394,0.027120126,0.005356662
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1994,0.022682877,0.028977,0.016388754
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1994,0.035128545,0.05008183,0.020175261
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1994,0.00277173,0.003561008,0.001982451
Global,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1996,721.7047615,952.2204296,491.1890934
Global,5 to 9,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1996,19.20794009,28.72349042,9.692389765
Global,5 to 9,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1996,66.20306962,85.03711035,47.3690289
Global,5 to 9,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1996,192.1007996,317.7444247,66.45717452
Global,5 to 9,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1996,231.3851869,297.3855715,165.3848023
Global,5 to 9,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Attributable,All infectious syndromes,1996,339.4830719,483.527675,195.4384688
Global,5 to 9,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Attributable,All infectious syndromes,1996,19.30734413,24.38489057,14.2297977
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Attributable,All infectious syndromes,1998,0.072700106,0.095882443,0.04951777
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Attributable,All infectious syndromes,1998,0.001996912,0.002978193,0.001015632
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Attributable,All infectious syndromes,1998,0.006845191,0.008800063,0.004890319
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Attributable,All infectious syndromes,1998,0.016788372,0.027100864,0.006475879
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Attributable,All infectious syndromes,1998,0.019661602,0.025088194,0.01423501
